# Updated on: July 06 2021
# NOTE: short arm = nt 10000-125184587; long arm = nt 143184588-248946422 
gene_num,gene,chr,start,end,arm,type,strand,range_start,range_end
408,RGS5,1,163142299,163321735,long,gene,minus,163076803,163321947
409,NUF2,1,163321948,163355764,long,gene,plus,163321736,164559183
410,PBX1,1,164559184,164886047,long,gene,plus,163355765,165201866
411,LMX1A,1,165201867,165356715,long,gene,minus,164886048,165400921
412,RXRG,1,165400922,165445126,long,gene,minus,165356716,165543999
413,LRRC52,1,165544000,165563957,long,gene,plus,165445127,165631233
414,MGST3,1,165631234,165656136,long,gene,plus,165563958,165662215
415,ALDH9A1,1,165662216,165698562,long,gene,minus,165656137,165724290
416,TMCO1,1,165724291,165768922,long,gene,minus,165698563,165827613
417,UCK2,1,165827614,165911618,long,gene,plus,165768923,166055917
418,FAM78B,1,166055918,166167001,long,gene,minus,165911619,166839446
419,POGK,1,166839447,166856359,long,gene,plus,166167002,166856509
420,TADA1,1,166856510,166876264,long,gene,minus,166856360,166908186
421,ILDR2,1,166908187,166975540,long,gene,minus,166876265,167052835
422,MAEL,1,166921121,167022214,long,gene,plus,166876265,167052835
423,GPA33,1,167052836,167090392,long,gene,minus,167022215,167094047
424,STYXL2,1,167094048,167129165,long,gene,plus,167090393,167220877
425,POU2F1,1,167220878,167427345,long,gene,plus,167129166,167430639
426,CD247,1,167430640,167518542,long,gene,minus,167427346,167541012
427,CREG1,1,167541013,167553762,long,gene,minus,167518543,167630231
428,RCSD1,1,167630232,167708696,long,gene,plus,167553763,167721981
429,MPZL1,1,167721982,167791919,long,gene,plus,167708697,167809079
430,ADCY10,1,167809080,167916389,long,gene,minus,167791920,167916674
431,MPC2,1,167916675,167937072,long,gene,minus,167916390,168079541
432,DCAF6,1,167936239,168075836,long,gene,plus,167916390,168079541
433,GPR161,1,168079542,168137667,long,gene,minus,168075837,168178961
434,TIPRL,1,168178962,168202109,long,gene,plus,168137668,168226003
435,SFT2D2,1,168226004,168253021,long,gene,plus,168202110,168280876
436,TBX19,1,168280877,168314426,long,gene,plus,168253022,168540767
437,XCL2,1,168540768,168543997,long,gene,minus,168314427,168574127
438,XCL1,1,168574128,168582069,long,gene,plus,168543998,168695467
439,DPT,1,168695468,168729206,long,gene,minus,168582070,169106689
440,ATP1B1,1,169106690,169132719,long,gene,plus,168729207,169368194
441,NME7,1,169132531,169367797,long,gene,minus,168729207,169368194
442,BLZF1,1,169368195,169396575,long,gene,plus,169367798,169463908
443,CCDC181,1,169394870,169462221,long,gene,minus,169367798,169463908
444,SLC19A2,1,169463909,169485970,long,gene,minus,169462222,169511950
445,F5,1,169511951,169586630,long,gene,minus,169485971,169588848
446,SELP,1,169588849,169630125,long,gene,minus,169586631,169690666
447,SELL,1,169690667,169711620,long,gene,minus,169630126,169722639
448,SELE,1,169722640,169734079,long,gene,minus,169711621,169792523
449,METTL18,1,169792524,169794907,long,gene,minus,169734080,169849630
450,C1orf112,1,169794730,169854080,long,gene,plus,169734080,169921325
451,SCYL3,1,169849631,169894267,long,gene,minus,169794908,169921325
452,KIFAP3,1,169921326,170085203,long,gene,minus,169894268,170145958
453,NTMT2,1,170145959,170168866,long,gene,plus,170085204,170532133
454,GORAB,1,170532134,170553834,long,gene,plus,170168867,170662727
455,PRRX1,1,170662728,170739421,long,gene,plus,170553835,170935470
456,MROH9,1,170935471,171066341,long,gene,plus,170739422,171090872
457,FMO3,1,171090873,171117819,long,gene,plus,171066342,171185207
458,FMO2,1,171185208,171212686,long,gene,plus,171117820,171248472
459,FMO1,1,171248473,171285978,long,gene,plus,171212687,171314130
460,FMO4,1,171314131,171342084,long,gene,plus,171285979,171485495
461,PRRC2C,1,171485496,171593511,long,gene,plus,171342085,171619762
462,MYOCOS,1,171619763,171626888,long,gene,plus,171593512,171635416
463,MYOC,1,171635417,171652688,long,gene,minus,171626889,171700159
464,VAMP4,1,171700160,171742844,long,gene,minus,171652689,171781659
465,METTL13,1,171781660,171797716,long,gene,plus,171742845,171841494
466,DNM3,1,171841495,172418466,long,gene,plus,171797717,172418559
467,PIGC,1,172441457,172444069,long,gene,minus,172418467,172532348
468,C1orf105,1,172418560,172468829,long,gene,plus,172418467,172532348
469,SUCO,1,172532349,172611833,long,gene,plus,172468830,172659102
470,FASLG,1,172659103,172666876,long,gene,plus,172611834,173039201
471,TNFSF18,1,173039202,173050941,long,gene,minus,172666877,173183728
472,TNFSF4,1,173183729,173462208,long,gene,minus,173050942,173477334
473,PRDX6,1,173477335,173488815,long,gene,plus,173462209,173500459
474,SLC9C2,1,173500460,173603072,long,gene,minus,173488816,173608335
475,TEX50,1,173603003,173637130,long,gene,plus,173488816,173714911
476,ANKRD45,1,173608336,173705430,long,gene,minus,173603073,173714911
477,KLHL20,1,173714912,173786826,long,gene,plus,173705431,173799549
478,CENPL,1,173799550,173824883,long,gene,minus,173786827,173868081
479,DARS2,1,173824673,173858546,long,gene,plus,173786827,173868081
480,ZBTB37,1,173868082,173903547,long,gene,plus,173858547,173903799
481,SERPINC1,1,173903800,173917327,long,gene,minus,173903548,173931083
482,RC3H1,1,173931084,174022357,long,gene,minus,173917328,174159413
483,GPR52,1,174447964,174449545,long,gene,plus,174022358,174999434
484,RABGAP1L,1,174159414,174995308,long,gene,plus,174022358,174999434
485,CACYBP,1,174999435,175012027,long,gene,plus,174995309,175012957
486,MRPS14,1,175012958,175023425,long,gene,minus,175012028,175067832
487,TNN,1,175067833,175148075,long,gene,plus,175023426,175156985
488,KIAA0040,1,175156986,175193295,long,gene,minus,175148076,175315193
489,TNR,1,175315194,175743702,long,gene,minus,175193296,175944830
490,COP1,1,175944831,176209087,long,gene,minus,175743703,176463158
491,PAPPA2,1,176463159,176845601,long,gene,plus,176209088,176855116
492,ASTN1,1,176855117,177164854,long,gene,minus,176845602,177170889
493,BRINP2,1,177170890,177282422,long,gene,plus,177164855,177928787
494,SEC16B,1,177928788,177984284,long,gene,minus,177282423,178093728
495,CRYZL2P-SEC16B,1,177928788,178037976,long,gene,minus,177282423,178093728
496,RASAL2,1,178093729,178478879,long,gene,plus,178037977,178513108
497,CLEC20A,1,178478153,178499623,long,gene,minus,178037977,178513108
498,TEX35,1,178513109,178523510,long,gene,plus,178499624,178725232
499,ANGPTL1,1,178849535,178871077,long,gene,minus,178523511,179025803
500,RALGPS2,1,178725233,178921842,long,gene,plus,178523511,179025803
501,FAM20B,1,179025804,179076567,long,gene,plus,178921843,179082069
502,TOR3A,1,179082070,179095996,long,gene,plus,179076568,179099329
503,ABL2,1,179099330,179229693,long,gene,minus,179095997,179293718
504,SOAT1,1,179293719,179358680,long,gene,plus,179229694,179365703
505,AXDND1,1,179365704,179554735,long,gene,plus,179358681,179591612
506,NPHS2,1,179550539,179575987,long,gene,minus,179358681,179591612
507,TDRD5,1,179591613,179691272,long,gene,plus,179575988,179727762
508,FAM163A,1,179727763,179816198,long,gene,plus,179691273,179839975
509,TOR1AIP2,1,179839976,179877803,long,gene,minus,179816199,179882284
510,TOR1AIP1,1,179882285,179920076,long,gene,plus,179877804,179954772
511,CEP350,1,179954773,180114875,long,gene,plus,179920077,180154868
512,QSOX1,1,180154869,180204030,long,gene,plus,180114876,180228371
513,LHX4,1,180228372,180278984,long,gene,plus,180204031,180632021
514,ACBD6,1,180269663,180502577,long,gene,minus,180204031,180632021
515,XPR1,1,180632022,180890279,long,gene,plus,180502578,180912896
516,KIAA1614,1,180912897,180951614,long,gene,plus,180890280,180972724
517,STX6,1,180972725,181022917,long,gene,minus,180951615,181033386
518,MR1,1,181033387,181061938,long,gene,plus,181022918,181088699
519,IER5,1,181088700,181092900,long,gene,plus,181061939,181317711
520,CACNA1E,1,181317712,181808084,long,gene,plus,181092901,182053739
521,ZNF648,1,182053740,182081725,long,gene,minus,181808085,182378097
522,GLUL,1,182378098,182391790,long,gene,minus,182081726,182398116
523,TEDDM1,1,182398117,182400667,long,gene,minus,182391791,182447875
524,RGSL1,1,182447876,182560597,long,gene,plus,182400668,182573633
525,RNASEL,1,182573634,182589285,long,gene,minus,182560598,182598622
526,RGS16,1,182598623,182604389,long,gene,minus,182589286,182641813
527,RGS8,1,182641814,182753293,long,gene,minus,182604390,182789772
528,NPL,1,182789773,182830384,long,gene,plus,182753294,182839346
529,DHX9,1,182839347,182887982,long,gene,plus,182830385,182899864
530,SHCBP1L,1,182899865,182953166,long,gene,minus,182887983,183023419
531,LAMC1,1,183023420,183145592,long,gene,plus,182953167,183186263
532,LAMC2,1,183186264,183245127,long,gene,plus,183145593,183248236
533,NMNAT2,1,183248237,183418380,long,gene,minus,183245128,183471992
534,SMG7,1,183471993,183554193,long,gene,plus,183418381,183555561
535,NCF2,1,183555562,183590914,long,gene,minus,183554194,183620845
536,ARPC5,1,183620846,183635783,long,gene,minus,183590915,183636093
537,APOBEC4,1,183646275,183653316,long,gene,minus,183635784,183929661
538,RGL1,1,183636094,183928532,long,gene,plus,183635784,183929661
539,COLGALT2,1,183929662,184037728,long,gene,minus,183928533,184051729
540,TSEN15,1,184051730,184097485,long,gene,plus,184037729,184387028
541,C1orf21,1,184387029,184629019,long,gene,plus,184097486,184690236
542,EDEM3,1,184690237,184754907,long,gene,minus,184629020,184791031
543,NIBAN1,1,184791032,184974508,long,gene,minus,184754908,185045429
544,RNF2,1,185045430,185102603,long,gene,plus,184974509,185118100
545,TRMT1L,1,185118101,185157098,long,gene,minus,185102604,185292366
546,SWT1,1,185157060,185291781,long,gene,plus,185102604,185292366
547,IVNS1ABP,1,185292367,185317292,long,gene,minus,185291782,185734390
548,HMCN1,1,185734391,186190949,long,gene,plus,185317293,186296272
549,PRG4,1,186296273,186314567,long,gene,plus,186190950,186375761
550,TPR,1,186311652,186375253,long,gene,minus,186190950,186375761
551,ODR4,1,186375762,186421375,long,gene,plus,186375254,186443565
552,PDC,1,186443566,186461114,long,gene,minus,186421376,186671790
553,PTGS2,1,186671791,186680423,long,gene,minus,186461115,186828948
554,PLA2G4A,1,186828949,186988981,long,gene,plus,186680424,190097657
555,BRINP3,1,190097658,190477997,long,gene,minus,186988982,192158461
556,RGS18,1,192158462,192187172,long,gene,plus,190477998,192316991
557,RGS21,1,192316992,192367285,long,gene,plus,192187173,192575772
558,RGS1,1,192575773,192580024,long,gene,plus,192367286,192636146
559,RGS13,1,192636147,192660311,long,gene,plus,192580025,192809038
560,RGS2,1,192809039,192812275,long,gene,plus,192660312,193012253
561,UCHL5,1,193012254,193060140,long,gene,minus,192812276,193096464
562,RO60,1,193059454,193091777,long,gene,plus,192812276,193096464
563,GLRX2,1,193096465,193106114,long,gene,minus,193091778,193122030
564,B3GALT2,1,193178730,193186613,long,gene,minus,193106115,196225778
565,CDC73,1,193122031,193254815,long,gene,plus,193106115,196225778
566,KCNT2,1,196225779,196608560,long,gene,minus,193254816,196652032
567,CFH,1,196652033,196747504,long,gene,plus,196608561,196774815
568,CFHR3,1,196774816,196795407,long,gene,plus,196747505,196819730
569,CFHR1,1,196819731,196832189,long,gene,plus,196795408,196888050
570,CFHR4,1,196888051,196918911,long,gene,plus,196832190,196943737
571,CFHR2,1,196943738,196959622,long,gene,plus,196918912,196975021
572,CFHR5,1,196975022,197009725,long,gene,plus,196959623,197038740
573,F13B,1,197038741,197067264,long,gene,minus,197009726,197084126
574,ASPM,1,197084127,197146669,long,gene,minus,197067265,197153681
575,ZBTB41,1,197153682,197201390,long,gene,minus,197146670,197201503
576,CRB1,1,197201504,197478455,long,gene,plus,197201391,197504747
577,DENND1B,1,197504748,197782138,long,gene,minus,197478456,197902629
578,C1orf53,1,197902630,197907362,long,gene,plus,197782139,197912463
579,LHX9,1,197912464,197935478,long,gene,plus,197907363,198156997
580,NEK7,1,198156998,198322420,long,gene,plus,197935479,198523221
581,ATP6V1G3,1,198523222,198540945,long,gene,minus,198322421,198639024
582,PTPRC,1,198639025,198757476,long,gene,plus,198540946,200027709
583,NR5A2,1,200027710,200177415,long,gene,plus,198757477,200404950
584,ZNF281,1,200404951,200410036,long,gene,minus,200177416,200551496
585,KIF14,1,200551497,200620791,long,gene,minus,200410037,200640804
586,DDX59,1,200640805,200669969,long,gene,minus,200620792,200738892
587,CAMSAP2,1,200738893,200860707,long,gene,plus,200669970,200872980
588,GPR25,1,200872981,200874178,long,gene,plus,200860708,200891073
589,INAVA,1,200891074,200915742,long,gene,plus,200874179,200969389
590,KIF21B,1,200969390,201023714,long,gene,minus,200915743,201039508
591,CACNA1S,1,201039509,201112453,long,gene,minus,201023715,201113942
592,ASCL5,1,201113943,201127184,long,gene,minus,201112454,201134771
593,TMEM9,1,201134772,201171625,long,gene,minus,201127185,201190779
594,IGFN1,1,201190780,201228952,long,gene,plus,201171626,201283505
595,PKP1,1,201283506,201332989,long,gene,plus,201228953,201359013
596,TNNT2,1,201359014,201377828,long,gene,minus,201332990,201380832
597,LAD1,1,201380833,201399324,long,gene,minus,201377829,201403783
598,TNNI1,1,201403784,201421730,long,gene,minus,201399325,201464277
599,PHLDA3,1,201464278,201469188,long,gene,minus,201421731,201483529
600,CSRP1,1,201483530,201507123,long,gene,minus,201469189,201539126
601,NAV1,1,201539127,201826969,long,gene,plus,201507124,201829156
602,IPO9,1,201829157,201884291,long,gene,plus,201826970,201888676
603,SHISA4,1,201888677,201892587,long,gene,plus,201884292,201896455
604,LMOD1,1,201896456,201946548,long,gene,minus,201892588,201955502
605,TIMM17A,1,201955503,201970664,long,gene,plus,201946549,201982647
606,RNPEP,1,201982648,202006143,long,gene,plus,201970665,202010582
607,ELF3,1,202010583,202017183,long,gene,plus,202006144,202118668
608,GPR37L1,1,202118669,202133592,long,gene,plus,202017184,202147011
609,ARL8A,1,202133404,202144737,long,gene,minus,202017184,202147011
610,PTPN7,1,202147012,202161588,long,gene,minus,202144738,202193798
611,LGR6,1,202193799,202319761,long,gene,plus,202161589,202331656
612,UBE2T,1,202331657,202341936,long,gene,minus,202319762,202348698
613,PPP1R12B,1,202348699,202592702,long,gene,plus,202341937,202724494
614,SYT2,1,202590596,202710454,long,gene,minus,202341937,202724494
615,KDM5B,1,202724495,202809470,long,gene,minus,202710455,202878281
616,RABIF,1,202878282,202889149,long,gene,minus,202809471,202891115
617,KLHL12,1,202891116,202928628,long,gene,minus,202889150,202940824
618,ADIPOR1,1,202940825,202958572,long,gene,minus,202928629,202961872
619,CYB5R1,1,202961873,202967257,long,gene,minus,202958573,203007373
620,TMEM183A,1,203007374,203024848,long,gene,plus,202967258,203026490
621,PPFIA4,1,203026491,203078736,long,gene,plus,203024849,203083128
622,MYOG,1,203083129,203086012,long,gene,minus,203078737,203127704
623,ADORA1,1,203127705,203167405,long,gene,plus,203086013,203167810
624,MYBPH,1,203167811,203175826,long,gene,minus,203167406,203178930
625,CHI3L1,1,203178931,203186704,long,gene,minus,203175827,203216078
626,CHIT1,1,203216079,203229673,long,gene,minus,203186705,203305518
627,BTG2,1,203305519,203309602,long,gene,plus,203229674,203340627
628,FMOD,1,203340628,203351122,long,gene,minus,203309603,203475805
629,PRELP,1,203475806,203491352,long,gene,plus,203351123,203494152
630,OPTC,1,203494153,203508949,long,gene,plus,203491353,203626831
631,ATP2B4,1,203626832,203744081,long,gene,plus,203508950,203765131
632,LAX1,1,203765132,203778175,long,gene,plus,203744082,203795622
633,ZBED6,1,203797523,203801074,long,gene,plus,203778176,203861598
634,ZC3H11A,1,203795623,203854126,long,gene,plus,203778176,203861598
635,SNRPE,1,203861599,203871152,long,gene,plus,203854127,204073095
636,SOX13,1,204073096,204127743,long,gene,plus,203871153,204131061
637,ETNK2,1,204131062,204152044,long,gene,minus,204127744,204154818
638,REN,1,204154819,204166337,long,gene,minus,204152045,204190340
639,KISS1,1,204190341,204196491,long,gene,minus,204166338,204198157
640,GOLT1A,1,204198158,204214092,long,gene,minus,204196492,204218852
641,PLEKHA6,1,204218853,204378377,long,gene,minus,204214093,204398683
642,PPP1R15B,1,204398684,204412454,long,gene,minus,204378378,204422632
643,PIK3C2B,1,204422633,204494815,long,gene,minus,204412455,204516376
644,MDM4,1,204516377,204558120,long,gene,plus,204494816,204617169
645,LRRN2,1,204617170,204685836,long,gene,minus,204558121,204828651
646,NFASC,1,204828652,205022822,long,gene,plus,204685837,205042936
647,CNTN2,1,205042937,205078289,long,gene,plus,205022823,205083128
648,TMEM81,1,205083129,205084460,long,gene,minus,205078290,205086141
649,RBBP5,1,205086142,205122015,long,gene,minus,205084461,205142496
650,DSTYK,1,205142497,205211702,long,gene,minus,205122016,205227945
651,TMCC2,1,205227946,205273343,long,gene,plus,205211703,205302058
652,NUAK2,1,205302059,205321745,long,gene,minus,205273344,205336060
653,KLHDC8A,1,205336061,205357039,long,gene,minus,205321746,205381377
654,LEMD1,1,205381378,205449956,long,gene,minus,205357040,205504592
655,CDK18,1,205504593,205532793,long,gene,plus,205449957,205569013
656,MFSD4A,1,205569014,205602918,long,gene,plus,205532794,205607942
657,ELK4,1,205607943,205632872,long,gene,minus,205602919,205657850
658,SLC45A3,1,205657851,205680509,long,gene,minus,205632873,205712821
659,NUCKS1,1,205712822,205750220,long,gene,minus,205680510,205767985
660,RAB29,1,205767986,205775487,long,gene,minus,205750221,205789094
661,SLC41A1,1,205789095,205813759,long,gene,minus,205775488,205828024
662,PM20D1,1,205828025,205850132,long,gene,minus,205813760,205913047
663,SLC26A9,1,205913048,205943472,long,gene,minus,205850133,205976739
664,RAB7B,1,205976740,206003470,long,gene,minus,205943473,206009263
665,CTSE,1,206009264,206023899,long,gene,minus,206003471,206053172
666,RHEX,1,206053173,206102449,long,gene,plus,206023900,206106935
667,AVPR1B,1,206106936,206117388,long,gene,minus,206102450,206186178
668,FAM72A,1,206186179,206205773,long,gene,minus,206117389,206470242
669,SRGAP2,1,206203541,206464436,long,gene,plus,206117389,206470242
670,IKBKE,1,206470243,206496890,long,gene,plus,206464437,206507530
671,RASSF5,1,206507531,206589448,long,gene,plus,206496891,206635535
672,EIF2D,1,206572484,206612466,long,gene,minus,206496891,206635535
673,DYRK3,1,206635536,206655158,long,gene,plus,206612467,206684904
674,MAPKAPK2,1,206684905,206734283,long,gene,plus,206655159,206767601
675,IL10,1,206767602,206772494,long,gene,minus,206734284,206863564
676,IL19,1,206770773,206842981,long,gene,plus,206734284,206863564
677,IL20,1,206863565,206869223,long,gene,plus,206842982,206897403
678,IL24,1,206897404,206904139,long,gene,plus,206869224,206928521
679,FCMR,1,206903282,206922001,long,gene,minus,206869224,206928521
680,PIGR,1,206928522,206946466,long,gene,minus,206922002,206957954
681,FCAMR,1,206957955,206970657,long,gene,minus,206946467,207018520
682,C1orf116,1,207018521,207032761,long,gene,minus,206970658,207043848
683,YOD1,1,207043849,207053116,long,gene,minus,207032762,207088794
684,PFKFB2,1,207053063,207081027,long,gene,plus,207032762,207088794
685,C4BPB,1,207088795,207099993,long,gene,plus,207081028,207104231
686,C4BPA,1,207104232,207144972,long,gene,plus,207099994,207321673
687,CD55,1,207321674,207360966,long,gene,plus,207144973,207454327
688,CR2,1,207454328,207489892,long,gene,plus,207360967,207496156
689,CR1,1,207496157,207641765,long,gene,plus,207489893,207645132
690,CR1L,1,207645133,207723703,long,gene,plus,207641766,207752037
691,CD46,1,207752038,207795516,long,gene,plus,207723704,207880971
692,CD34,1,207880972,207911125,long,gene,minus,207795517,208022241
693,PLXNA2,1,208022242,208244384,long,gene,minus,207911126,209583713
694,CAMK1G,1,209583714,209613939,long,gene,plus,208244385,209614869
695,LAMB3,1,209614870,209652467,long,gene,minus,209613940,209675411
696,G0S2,1,209675412,209676390,long,gene,plus,209652468,209686178
697,HSD11B1,1,209686179,209734929,long,gene,plus,209676391,209756052
698,TRAF3IP3,1,209756053,209782317,long,gene,plus,209734930,209785616
699,C1orf74,1,209779208,209784559,long,gene,minus,209734930,209785616
700,IRF6,1,209785617,209806142,long,gene,minus,209784560,209827971
701,UTP25,1,209827972,209857565,long,gene,plus,209806143,209938164
702,SYT14,1,209938165,210171389,long,gene,plus,209857566,210232795
703,SERTAD4,1,210232796,210246863,long,gene,plus,210171390,210327872
704,HHAT,1,210327873,210676298,long,gene,plus,210246864,210678313
705,KCNH1,1,210678314,211134148,long,gene,minus,210676299,211259365
706,RCOR3,1,211259366,211316385,long,gene,plus,211134149,211326593
707,TRAF5,1,211326594,211374946,long,gene,plus,211316386,211476521
708,RD3,1,211476522,211492162,long,gene,minus,211374947,211571567
709,SLC30A1,1,211571568,211579161,long,gene,minus,211492163,211658255
710,NEK2,1,211658256,211675621,long,gene,minus,211579162,211743456
711,LPGAT1,1,211743457,211830763,long,gene,minus,211675622,211940327
712,INTS7,1,211940328,212035557,long,gene,minus,211830764,212035747
713,DTL,1,212035748,212105013,long,gene,plus,212035558,212285409
714,PPP2R5A,1,212285410,212361853,long,gene,plus,212105014,212363927
715,PACC1,1,212363928,212414886,long,gene,minus,212361854,212432919
716,NENF,1,212432920,212446379,long,gene,plus,212414887,212565406
717,ATF3,1,212565407,212620777,long,gene,plus,212446380,212624473
718,FAM71A,1,212624474,212626775,long,gene,plus,212620778,212686416
719,BATF3,1,212686417,212699943,long,gene,minus,212626776,212726152
720,NSL1,1,212726153,212798900,long,gene,minus,212699944,212830140
721,TATDN3,1,212791833,212816830,long,gene,plus,212699944,212830140
722,SPATA45,1,212830141,212847649,long,gene,minus,212816831,212858274
723,FLVCR1,1,212858275,212899363,long,gene,plus,212847650,212950540
724,VASH2,1,212950541,212991585,long,gene,plus,212899364,212992181
725,ANGEL2,1,212992182,213015872,long,gene,minus,212991586,213051240
726,RPS6KC1,1,213051241,213378753,long,gene,plus,213015873,213983238
727,PROX1,1,213983239,214041510,long,gene,plus,213378754,214281158
728,SMYD2,1,214281159,214337136,long,gene,plus,214041511,214348699
729,PTPN14,1,214348700,214551677,long,gene,minus,214337137,214603194
730,CENPF,1,214603195,214664571,long,gene,plus,214551678,215002919
731,KCNK2,1,215002920,215237093,long,gene,plus,214664572,215567303
732,KCTD3,1,215567304,215621807,long,gene,plus,215237094,215622890
733,USH2A,1,215622891,216423448,long,gene,minus,215621808,216503245
734,ESRRG,1,216503246,217137702,long,gene,minus,216423449,217426991
735,GPATCH2,1,217426992,217631090,long,gene,minus,217137703,217631332
736,SPATA17,1,217631333,217871696,long,gene,plus,217631091,218285292
737,RRP15,1,218285293,218337983,long,gene,plus,217871697,218345335
738,TGFB2,1,218345336,218444619,long,gene,plus,218337984,219173849
739,LYPLAL1,1,219173850,219445121,long,gene,plus,218444620,219608011
740,ZC3H11B,1,219608012,219613145,long,gene,minus,219445122,219910394
741,SLC30A10,1,219910395,219959098,long,gene,minus,219613146,219968599
742,EPRS1,1,219968600,220046505,long,gene,minus,219959099,220057481
743,BPNT1,1,220057482,220089916,long,gene,minus,220046506,220094131
744,IARS2,1,220094132,220148041,long,gene,plus,220089917,220148292
745,RAB3GAP2,1,220148293,220272453,long,gene,minus,220148042,220528135
746,MARK1,1,220528136,220664461,long,gene,plus,220272454,220690362
747,C1orf115,1,220690363,220699153,long,gene,plus,220664462,220747416
748,MTARC2,1,220747417,220784815,long,gene,plus,220699154,220786696
749,MTARC1,1,220786697,220819659,long,gene,plus,220784816,220879442
750,HLX,1,220879443,220885059,long,gene,plus,220819660,221701423
751,DUSP10,1,221701424,221742091,long,gene,minus,220885060,222501520
752,HHIPL2,1,222501521,222548104,long,gene,minus,221742092,222557901
753,TAF1A,1,222557902,222590096,long,gene,minus,222548105,222618096
754,MIA3,1,222618097,222668007,long,gene,plus,222590097,222668012
755,AIDA,1,222668013,222712895,long,gene,minus,222668008,222737201
756,BROX,1,222712564,222735196,long,gene,plus,222668008,222737201
757,FAM177B,1,222737202,222772193,long,gene,plus,222735197,222814513
758,DISP1,1,222814514,223005995,long,gene,plus,222772194,223108400
759,TLR5,1,223108401,223143281,long,gene,minus,223005996,223220825
760,SUSD4,1,223220826,223365271,long,gene,minus,223143282,223393414
761,CCDC185,1,223393415,223395465,long,gene,plus,223365272,223541608
762,CAPN8,1,223541609,223665734,long,gene,minus,223395466,223701596
763,CAPN2,1,223701597,223776018,long,gene,plus,223665735,223779892
764,TP53BP2,1,223779893,223845954,long,gene,minus,223776019,224114110
765,FBXO28,1,224114111,224162047,long,gene,plus,223845955,224183239
766,DEGS1,1,224183240,224193441,long,gene,plus,224162048,224227344
767,NVL,1,224227345,224330187,long,gene,minus,224193442,224356878
768,CNIH4,1,224356879,224379452,long,gene,plus,224330188,224385145
769,WDR26,1,224385146,224434797,long,gene,minus,224379453,224928421
770,CNIH3,1,224434640,224740554,long,gene,plus,224379453,224928421
771,DNAH14,1,224928422,225399292,long,gene,plus,224740555,225401501
772,LBR,1,225401502,225428821,long,gene,minus,225399293,225486828
773,ENAH,1,225486829,225660046,long,gene,minus,225428822,225777825
774,SRP9,1,225777826,225790464,long,gene,plus,225660047,225810123
775,EPHX1,1,225810124,225845563,long,gene,plus,225790465,225886281
776,TMEM63A,1,225840556,225882720,long,gene,minus,225790465,225886281
777,LEFTY1,1,225886282,225889146,long,gene,minus,225882721,225919877
778,PYCR2,1,225919878,225924250,long,gene,minus,225889147,225936602
779,LEFTY2,1,225936603,225941367,long,gene,minus,225924251,225982701
780,SDE2,1,225982702,225999343,long,gene,minus,225941368,226061830
781,H3-3A,1,226061831,226072019,long,gene,plus,225999344,226144678
782,ACBD3,1,226144679,226186741,long,gene,minus,226072020,226223663
783,MIXL1,1,226223664,226227060,long,gene,plus,226186742,226231148
784,LIN9,1,226231149,226310082,long,gene,minus,226227061,226360690
785,PARP1,1,226360691,226408093,long,gene,minus,226310083,226548745
786,STUM,1,226548746,226609230,long,gene,plus,226408094,226631689
787,ITPKB,1,226631690,226739296,long,gene,minus,226609231,226870593
788,PSEN2,1,226870594,226903829,long,gene,plus,226739297,226939338
789,COQ8A,1,226939339,226987544,long,gene,plus,226903830,226989857
790,CDC42BPA,1,226989858,227318502,long,gene,minus,226987545,227563555
791,ZNF678,1,227563556,227679669,long,gene,plus,227318503,227728167
792,JMJD4,1,227731191,227735499,long,gene,minus,227679670,227815684
793,SNAP47,1,227728168,227781228,long,gene,plus,227679670,227815684
794,PRSS38,1,227815685,227846470,long,gene,plus,227781229,227918655
795,WNT9A,1,227918656,227947932,long,gene,minus,227846471,228006997
796,WNT3A,1,228006998,228067113,long,gene,plus,227947933,228082707
797,ARF1,1,228082708,228099212,long,gene,plus,228067114,228100730
798,C1orf35,1,228100731,228103325,long,gene,minus,228099213,228106679
799,MRPL55,1,228106680,228111746,long,gene,minus,228103326,228140083
800,GUK1,1,228140084,228148955,long,gene,plus,228111747,228149929
801,GJC2,1,228149930,228159826,long,gene,plus,228148956,228165803
802,IBA57,1,228165804,228182257,long,gene,plus,228159827,228208043
803,OBSCN,1,228208044,228378876,long,gene,plus,228182258,228393671
804,TRIM11,1,228393672,228406835,long,gene,minus,228378877,228406876
805,TRIM17,1,228406877,228416882,long,gene,minus,228406836,228424844
806,H3-4,1,228424845,228425360,long,gene,minus,228416883,228457363
807,H2AW,1,228457364,228457873,long,gene,minus,228425361,228458102
808,H2BU1,1,228458103,228458558,long,gene,plus,228457874,228487381
809,RNF187,1,228487382,228496188,long,gene,plus,228458559,228644646
810,RHOU,1,228644647,228746669,long,gene,plus,228496189,229271110
811,RAB4A,1,229271111,229305894,long,gene,plus,228746670,229321014
812,CCSAP,1,229321015,229343795,long,gene,minus,229305895,229431244
813,ACTA1,1,229431245,229434094,long,gene,minus,229343796,229440258
814,NUP133,1,229440259,229508342,long,gene,minus,229434095,229516581
815,ABCB10,1,229516582,229558988,long,gene,minus,229508343,229593110
816,TAF5L,1,229593111,229626122,long,gene,minus,229558989,229626246
817,URB2,1,229626247,229660200,long,gene,plus,229626123,230057788
818,GALNT2,1,230057789,230282122,long,gene,plus,229660201,230314489
